REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,Short Tons Waste,Biogenic CO2 Emissions (Metric Tons)
2014,COVANTA PLYMOUTH RENEWABLE ENERGY LLC,1007884,1155 CONSHOHOCKEN ROAD,40.09584,-75.31056,CONSHOHOCKEN,MONTGOMERY COUNTY,PA,19428,COVANTA HOLDINGS CORP (100%),"136,508",C,"387,108.91","211,283.20"
2014,ONONDAGA CO RESOURCE RECOVERY FACILITY,1006772,5801 ROCK CUT ROAD,43.004785,-76.11473,JAMESVILLE,ONONDAGA COUNTY,NY,13078,Covanta Energy (100%),"131,566",C,"331,021.18","168,082.60"
2014,Covanta WBH,1004963,2122 S. Yukon Avenue,36.13221,-96.01738,Tulsa,TULSA COUNTY,OK,74107,COVANTA HOLDINGS CORP (100%),"130,195",C,"322,217.49","160,617.60"
2014,WHEELABRATOR NORTH BROWARD,1004185,2600 NW 48TH ST,26.287222,-80.159722,POMPANO BEACH,BROWARD COUNTY,FL,33073,WASTE MANAGEMENT INC (100%),"127,803",C,"325,204.89","208,520.00"
2014,COVANTA HUNTINGTON,1002400,99 TOWN LINE RD.,40.8817,-73.2899,EAST NORTHPORT,SUFFOLK COUNTY,NY,11731,COVANTA HOLDINGS CORP (100%),"124,926",C,"340,133.70","182,645.70"
2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,1000362,600 MORGAN BOULEVARD,39.9094,-75.1167,CAMDEN,CAMDEN COUNTY,NJ,8104,"Covanta Energy (99%); CAMDEN COUNTY ENERGY RECOVERY ASSOCIATES, L. P. (1%)","122,755",C,"316,325.68","164,548.80"
2014,PENOBSCOT ENERGY RECOVERY CO.,1000047,29 INDUSTRIAL WAY,44.738333,-68.825833,ORRINGTON,PENOBSCOT COUNTY,ME,4474,SET PERC INVESTMENT LLC (52.7%); PERC Holdings LLC (24.3%); Equity Charter Municipalities (23%),"122,701",C,"253,155.66","154,769.00"
2014,"COVANTA ALEXANDRIA/ARLINGTON, INC",1001813,5301 EISENHOWER AVENUE,38.80137,-77.12859,ALEXANDRIA,ALEXANDRIA CITY,VA,22304,COVANTA HOLDINGS CORP (100%),"115,012",C,"331,194.66","184,663.00"
2014,MCKAY BAY FACILITY,1004572,107 NORTH 34TH ST,27.94934,-82.42098,TAMPA,HILLSBOROUGH COUNTY,FL,33605,City of Tampa (100%),"104,613",C,"306,615.67","172,216.00"
2014,Covanta Stanislaus Inc.,1003200,4040 FINK ROAD,37.38538,-121.14088,CROWS LANDING,STANISLAUS COUNTY,CA,95313,COVANTA HOLDINGS CORP (100%),"101,725",C,"284,809.46","159,504.00"
2014,SUSQUEHANNA RESOURCE MGMT COMPLEX,1002561,1670 SOUTH 19TH STREET,40.2443,-76.8541,HARRISBURG,DAUPHIN COUNTY,PA,17104,Lancaster County Solid Waste Management Authority (100%),"100,872",C,"277,564.91","149,684.60"
2014,City of Spokane Waste-to-Energy,1004053,2900 S GEIGER BLVD,47.626529,-117.504278,SPOKANE,SPOKANE COUNTY,WA,99224,City of Spokane (100%),"95,710",C,"263,043.64","137,089.70"
2014,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,1002744,132 MILITARY HIGHWAY,41.475589,-72.068786,PRESTON,NEW LONDON COUNTY,CT,6365,COVANTA HOLDINGS CORP (100%),"94,579",C,"261,551.81","143,419.00"
2014,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,1003244,5251 TRIANA BLVD SW,34.66979,-86.61282,HUNTSVILLE,MADISON COUNTY,AL,35805,Huntsville Solid Waste Disposal Authority (100%),"93,620",C,"225,058.33","110,682.50"
2014,Southeast Resource Recovery Facility (SERRF),1003340,120 PIER S. AVE,33.758239,-118.240812,LONG BEACH,LOS ANGELES COUNTY,CA,90802,City of Long Beach (100%),"92,660",C,"460,709.05","336,823.40"
2014,"COVANTA BABYLON, INC.",1005870,125 GLEAM STREET,40.7349,-73.3836,WEST BABYLON,SUFFOLK COUNTY,NY,11704,Covanta Holding Corporation (100%),"82,711",C,"246,286.49","140,045.60"
2014,KENT COUNTY WASTE TO ENERGY FACILITY,1003387,950 MARKET AVE SW,42.9492,-85.6939,GRAND RAPIDS,KENT COUNTY,MI,49503,"Kent County Michigan, Department of Public Works (100%)","79,251",C,"206,057.82","107,776.30"
2014,Wheelabrator Lisbon Inc.,1004540,425 SOUTH BURNHAM HIGHWAY,41.569537,-72.04481,LISBON,NEW LONDON COUNTY,CT,6351,WASTE MANAGEMENT INC (100%),"78,866",C,"191,362.32","94,121.00"
2014,"COVANTA MARION, INC",1001646,4850 BROOKLAKE ROAD NORTHEAST,45.04799,-122.9622,BROOKS,MARION COUNTY,OR,97305,Covanta Energy Corporation (100%),"78,739",C,"182,329.06","86,791.60"
2014,"COVANTA BRISTOL, INC",1005172,170 ENTERPRISE DRIVE,41.64911,-72.91595,BRISTOL,HARTFORD COUNTY,CT,6010,Covanta Holding Corporation (100%),"71,724",C,"208,313.14","117,019.00"
2014,WHEELABRATOR CONCORD COMPANY LP,1006369,11 WHITNEY ROAD,43.2868,-71.5761,CONCORD (PENACOOK),MERRIMACK COUNTY,NH,3303,ECP LLC (100%),"71,372",C,"176,789.45","88,547.00"
2014,REGIONAL WASTE SYSTEMS INCORPORATED,1005673,64 BLUEBERRY RD,43.6557,-70.3341,PORTLAND,CUMBERLAND COUNTY,ME,4102,ecomaine (100%),"65,026",C,"143,734.30","65,832.20"
2014,WHEELABRATOR HUDSON FALLS LLC,1004968,93 RIVER STREET,43.305734,-73.591553,HUDSON FALLS,WASHINGTON COUNTY,NY,12839,Energy Capitol Partners LLC (100%),"64,965",C,"149,000.96","73,282.00"
2014,COVANTA WARREN ENERGY RESOURCE CO,1001869,218 MOUNT PISGAH ROAD,40.8205,-75.0114,OXFORD,WARREN COUNTY,NJ,7863,COVANTA HOLDINGS CORP (100%),"64,553",C,"168,939.19","89,974.70"
2014,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",1004279,,39.873864,-75.138677,WESTVILLE,GLOUCESTER COUNTY,NJ,8093,Energy Capitol Partners LLC (100%),"61,399",C,"163,969.40","87,302.00"
2014,COMMERCE REFUSE TO ENERGY FACILITY,1003182,5926 SHEILA ST,33.9949,-118.1539,CITY OF COMMERCE,LOS ANGELES COUNTY,CA,90040,Los Angeles County Sanitation Districts (100%),"54,468",C,"111,965.33","52,285.50"
2014,Harford Waste-To-Energy Facility,1005922,1 MAGNOLIA ROAD,39.40448,-76.32004,JOPPA,HARFORD COUNTY,MD,21085,NORTHEAST MARYLAND WASTE DISPOSAL AUTHORITY (100%),"53,254",C,"113,540.17","61,711.30"
2014,COVANTA LAKE II INC,1003242,3830 ROGERS INDUSTRIAL PARK ROAD,28.73974,-81.88944,OKAHUMPKA,LAKE COUNTY,FL,34762,COVANTA HOLDINGS CORP (100%),"53,097",C,"155,683.93","88,394.00"
2014,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,1002277,4001 VETERANS MEMORIAL HIGHWAY,40.786445,-73.10577,RONKONKOMA,SUFFOLK COUNTY,NY,11779,Islip Resource Recovery Agency (100%),"47,946",C,"136,275.87","75,956.20"
2014,DUTCHESS CO RESOURCE RECOVERY FACILITY,1003110,98 SAND DOCK RD,41.647458,-73.942631,POUGHKEEPSIE,DUTCHESS COUNTY,NY,12601,Dutchess County Resource Recovery Agency (100%),"45,315",C,"110,920.67","56,742.00"
2014,OLMSTED WASTE-TO-ENERGY FACILITY,1005528,301 SILVER CREEK RD NE,44.026536,-92.4291,ROCHESTER,OLMSTED COUNTY,MN,55906,Olmsted County (100%),"44,109",C,"108,855.29","56,310.00"
2014,COMMUNITY ECO SPRINGFIELD LLC,1004865,188 M ST,42.090524,-72.590858,AGAWAM,HAMPDEN COUNTY,MA,1001,COVANTA HOLDINGS CORP (100%),"41,240",C,"112,412.51","60,874.30"
2014,COVANTA RESOURCE RECOVERY FACILITY,1005171,530 SOUTH CHERRY STREET,41.4401,-72.83471,WALLINGFORD,NEW HAVEN COUNTY,CT,6492,COVANTA HOLDINGS CORP (100%),"36,496",C,"101,072.33","60,942.00"
2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,1004618,6510 BAY LINE DRIVE,30.2656,-85.5214,PANAMA CITY,BAY COUNTY,FL,32404,Bay County (100%),"33,181",C,"85,534.07","44,724.00"
2014,COMMUNITY ECO PITTSFIELD LLC,1004797,500 HUBBARD AVENUE,42.468401,-73.194143,PITTSFIELD,BERKSHIRE COUNTY,MA,1201,COVANTA HOLDINGS CORP (100%),"26,450",C,"67,637.29","34,638.90"
2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,1004475,2115 SOUTH JEFFERSON STREET,45.868611,-95.372163,ALEXANDRIA,DOUGLAS COUNTY,MN,56308,POPE/DOUGLAS JOINT SOLID WASTE MANAGEMENT BOARD (100%),"25,748",C,"63,300.88","31,697.20"
2014,OSWEGO CO ENERGY RECOVERY FAC,1006910,2801 STATE ROUTE 481,43.3492,-76.4256,Fulton,OSWEGO COUNTY,NY,13069,Oswego County (100%),"15,798",C,"54,026.08","33,062.30"
2014,CITY OF HARRISONBURG - RESOURCE RECOVERY FACILITY,1007911,1630 DRIVER DRIVE,38.43155,-78.86443,HARRISONBURG,HARRISONBURG CITY,VA,22801,City of Harrisonburg Resource Recovery Facility (100%),"10,341",C,"13,635.14","7,385.20"
2014,"HERITAGE-WTI, INC",1001897,1250 ST GEORGE ST,40.631622,-80.54632,EAST LIVERPOOL,COLUMBIANA COUNTY,OH,43920,"HERITAGE ENVIRONMENTAL SERVICES, LLC (100%)","1,645",C,,0
2015,Delaware Valley Resource Recovery Facility,1006038,10 HIGHLAND AVENUE,39.8275,-75.38728,CHESTER,DELAWARE COUNTY,PA,19013,COVANTA ENERGY (100%),"377,869",C,"947,153.18","478,587.00"
2015,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,1005710,141 CRANBERRY HIGHWAY ROUTE 28,41.8023,-70.7875,ROCHESTER,PLYMOUTH COUNTY,MA,2770,COVANTA ENERGY (100%),"364,589",C,"972,187.57","546,858.00"
2015,COVANTA ENERGY,1000293,2320 S HARDING ST,39.7337,-86.1888,INDIANAPOLIS,MARION COUNTY,IN,46221,COVANTA ENERGY (100%),"342,307",C,"741,502.90","352,793.00"
2015,ESSEX COUNTY RESOURCE RECOVERY FACILITY,1004216,183 RAYMOND BLVD,40.7381,-74.1266,NEWARK,ESSEX COUNTY,NJ,7105,COVANTA ENERGY (100%),"332,959",C,"848,621.08","474,214.20"
2015,OGDEN MARTIN SYS OF FAIRFAX,1006177,9898 FURNACE ROAD,38.6954,-77.2407,LORTON,FAIRFAX COUNTY,VA,22079,COVANTA ENERGY (100%),"307,141",C,"984,208.24","465,542.00"
2015,COVANTA HEMPSTEAD,1002398,600 MERCHANTS CONCOURSE,40.738356,-73.593495,WESTBURY,NASSAU COUNTY,NY,11590,Covanta Holding Corp (100%),"296,463",C,"1,008,787.99","608,768.50"
2015,DADE COUNTY RESOURCES RECOVERY,1009077,6990 NW 97 AVENUE,25.835883,-80.356201,MIAMI,MIAMI-DADE COUNTY,FL,33178,MIAMI-DADE COUNTY DEPARTMENT OF SOLID WASTE MANAGEMENT (100%),"291,505",C,"856,063.80","480,694.50"
2015,WHEELABRATOR BALTIMORE LP,1004094,1801 OLD ANNAPOLIS ROAD,39.26994,-76.63041,BALTIMORE,BALTIMORE CITY,MD,21230,ENERGY CAPITOL PARTNERS LLC (100%),"289,630",C,"788,956.69","404,096.00"
2015,WHEELABRATOR WESTCHESTER LP,1004244,1 CHARLES PT AVE,41.277115,-73.942428,PEEKSKILL,WESTCHESTER COUNTY,NY,10566,ENERGY CAPITOL PARTNERS LLC (100%),"286,027",C,"736,928.69","353,140.00"
2015,Detroit Renewable Power LLC,1004125,5700 Russell,42.368645,-83.051749,Detroit,WAYNE COUNTY,MI,48211,DETROIT RENEWABLE RESOURCES LLC (75%); THERMAL VENTURES II LP (25%),"283,745",C,"813,920.05","462,952.50"
2015,"WHEELABRATOR SOUTH BROWARD, INC - RESOURCE RECOVERY FACILITY",1004531,4400 SOUTH STATE ROAD 7,26.068889,-80.203611,FT. LAUDERDALE,BROWARD COUNTY,FL,33314,ENERGY CAPITOL PARTNERS LLC (100%),"278,198",C,"735,433.12","439,734.00"
2015,Wheelabrator Bridgeport L.P.,1004283,6 HOWARD AVE,41.1624,-73.2091,BRIDGEPORT,FAIRFIELD COUNTY,CT,6605,ENERGY CAPITOL PARTNERS LLC (100%),"268,708",C,"780,932.19","390,698.00"
2015,COVANTA HONOLULU RESOURCE RECOVERY VENTURE (H-POWER),1007914,91-174 HANUA ST,21.3048,-158.1061,KAPOLEI,HONOLULU COUNTY,HI,96707,COVANTA ENERGY (100%),"256,973",C,"598,817.00","397,736.10"
2015,HILLSBOROUGH COUNTY RESOURCE RECOVERY FACILITY,1005920,350 NORTH FALKENBURG ROAD,27.95473,-82.34075,TAMPA,HILLSBOROUGH COUNTY,FL,33619,HILLSBOROUGH COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"239,754",C,"566,632.27","283,154.50"
2015,Mid-Connecticut Resources Recovery Facility,1002765,,41.7494,-72.6536,Hartford,HARTFORD COUNTY,CT,6114,MATERIALS INNOVATION & RECYCLING AUTHORITY (100%),"221,457",C,"552,028.00","330,040.30"
2015,COVANTA HAVERHILL INC,1005179,100 RECOVERY WAY,42.7654,-71.124025,HAVERHILL,ESSEX COUNTY,MA,1835,COVANTA ENERGY (100%),"219,215",C,"611,150.25","309,934.00"
2015,MONTGOMERY COUNTY RESOURCE RECOVERY FACILITY,1000623,21204 MARTINSBURG ROAD,39.200734,-77.456357,DICKERSON,MONTGOMERY COUNTY,MD,20842,NORTHEAST MARYLAND WASTE DISPOSAL AUTHORITY (100%),"214,307",C,"378,312.69","335,188.00"
2015,Wheelabrator Portsmouth Inc.,1004969,3809 ELM AVENUE,36.8087,-76.3035,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,ENERGY CAPITOL PARTNERS LLC (100%),"211,883",C,"582,127.15","315,206.00"
2015,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,1002268,10500 BUCKINGHAM ROAD,26.631667,-81.761389,FORT MYERS,LEE COUNTY,FL,33905,LEE COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"201,453",C,"605,009.42","302,179.60"
2015,WHEELABRATOR NORTH ANDOVER INC.,1004101,285 HOLT ROAD,42.726075,-71.122203,NORTH ANDOVER,ESSEX COUNTY,MA,1845,ENERGY CAPITOL PARTNERS LLC (100%),"194,962",C,"459,988.93","258,438.00"
2015,WHEELABRATOR MILLBURY INC,1006267,331 SOUTHWEST CUTOFF,42.2207,-71.7673,MILLBURY,WORCESTER COUNTY,MA,1527,ENERGY CAPITOL PARTNERS LLC (100%),"194,331",C,"530,285.36","260,243.00"
2015,UNION COUNTY RESOURCE RECOVERY FACILITY,1002269,1499 US RT 1 & 9 NORTH,40.6008,-74.2664,RAHWAY,UNION COUNTY,NJ,7065,COVANTA ENERGY (100%),"193,148",C,"548,771.39","302,103.50"
2015,WHEELABRATOR FALLS,1006282,1201 NEW FORD MILL ROAD,40.16274,-74.76739,MORRISVILLE,BUCKS COUNTY,PA,19067,ENERGY CAPITOL PARTNERS LLC (100%),"189,827",C,"478,431.59","259,468.00"
2015,COVANTA PLYMOUTH RENEWABLE ENERGY LLC,1007884,1155 CONSHOHOCKEN ROAD,40.09584,-75.31056,CONSHOHOCKEN,MONTGOMERY COUNTY,PA,19428,COVANTA ENERGY (100%),"164,668",C,"382,059.85","244,445.50"
2015,Lancaster Waste to Energy Facility,1007677,1911 River Road,40.07434,-76.6409,Bainbridge,LANCASTER COUNTY,PA,17502,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),"161,489",C,"424,338.21","222,171.90"
2015,Wheelabrator Saugus Inc.,1004287,100 SALEM TURNPIKE,42.447211,-70.980472,SAUGUS,ESSEX COUNTY,MA,1906,ENERGY CAPITOL PARTNERS LLC (100%),"157,539",C,"413,880.41","210,975.00"
2015,YORK COUNTY RESOURCE RECOVERY,1006647,2651 BLACKBRIDGE ROAD,40.0017,-76.7175,YORK,YORK COUNTY,PA,17406,YORK COUNTY SOLID WASTE & REFUSE AUTHORITY (100%),"153,294",C,"380,496.98","194,017.40"
2015,Covanta WBH,1004963,2122 S. Yukon Avenue,36.13221,-96.01738,Tulsa,TULSA COUNTY,OK,74107,COVANTA ENERGY (100%),"143,721",C,"360,356.84","181,477.80"
2015,ONONDAGA CO RESOURCE RECOVERY FACILITY,1006772,5801 ROCK CUT ROAD,43.004785,-76.11473,JAMESVILLE,ONONDAGA COUNTY,NY,13078,COVANTA ENERGY (100%),"137,597",C,"336,833.72","167,234.00"
2015,Hennepin Energy Recovery Center,1004795,505 6th Avenue North,44.98351,-93.28037,Minneapolis,HENNEPIN COUNTY,MN,55405,HENNEPIN COUNTY ENVIRONMENTAL SERVICES (100%),"135,950",C,"356,281.41","184,687.00"
2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,1000362,600 MORGAN BOULEVARD,39.9094,-75.1167,CAMDEN,CAMDEN COUNTY,NJ,8104,COVANTA ENERGY (99%); CAMDEN COUNTY ENERGY RECOVERY ASSOCIATES LP (1%),"132,325",C,"334,566.43","171,309.10"
2015,COVANTA HUNTINGTON,1002400,99 TOWN LINE RD.,40.8817,-73.2899,EAST NORTHPORT,SUFFOLK COUNTY,NY,11731,Covanta Holding Corp (100%),"121,544",C,"335,990.97","182,385.10"
2015,"COVANTA ALEXANDRIA/ARLINGTON, INC",1001813,5301 EISENHOWER AVENUE,38.80137,-77.12859,ALEXANDRIA,ALEXANDRIA CITY,VA,22304,COVANTA ENERGY (100%),"120,537",C,"330,491.00","178,109.00"
2015,MCKAY BAY FACILITY,1004572,107 NORTH 34TH ST,27.94934,-82.42098,TAMPA,HILLSBOROUGH COUNTY,FL,33605,CITY OF TAMPA (100%),"119,969",C,"314,382.93","164,049.00"
2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,1002744,132 MILITARY HIGHWAY,41.475589,-72.068786,PRESTON,NEW LONDON COUNTY,CT,6365,COVANTA ENERGY (100%),"109,205",C,"270,937.28","137,598.90"
2015,Covanta Stanislaus Inc.,1003200,4040 FINK ROAD,37.38538,-121.14088,CROWS LANDING,STANISLAUS COUNTY,CA,95313,COVANTA ENERGY (100%),"101,745",C,"280,812.54","153,474.00"
2015,SUSQUEHANNA RESOURCE MGMT COMPLEX,1002561,1670 SOUTH 19TH STREET,40.2443,-76.8541,HARRISBURG,DAUPHIN COUNTY,PA,17104,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),"99,692",C,"273,501.44","150,230.40"
2015,City of Spokane Waste-to-Energy,1004053,2900 S GEIGER BLVD,47.626529,-117.504278,SPOKANE,SPOKANE COUNTY,WA,99224,CITY OF SPOKANE (100%),"99,530",C,"244,126.14","121,724.00"
2015,Southeast Resource Recovery Facility (SERRF),1003340,120 PIER S. AVE,33.758239,-118.240812,LONG BEACH,LOS ANGELES COUNTY,CA,90802,CITY OF LONG BEACH (100%),"97,720",C,"456,483.31","292,779.70"
2015,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,1003244,5251 TRIANA BLVD SW,34.66979,-86.61282,HUNTSVILLE,MADISON COUNTY,AL,35805,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORITY (100%),"96,552",C,"223,333.18","106,333.00"
2015,PENOBSCOT ENERGY RECOVERY CO.,1000047,29 INDUSTRIAL WAY,44.738333,-68.825833,ORRINGTON,PENOBSCOT COUNTY,ME,4474,SET PERC INVESTMENT LLC (52.7%); PERC HOLDINGS LLC (24.3%); EQUITY CHARTER MUNICIPALITIES (23%),"91,516",C,"245,273.99","124,472.00"
2015,"COVANTA BRISTOL, INC",1005172,170 ENTERPRISE DRIVE,41.64911,-72.91595,BRISTOL,HARTFORD COUNTY,CT,6010,COVANTA ENERGY (100%),"89,397",C,"252,478.91","139,546.10"
2015,"COVANTA BABYLON, INC.",1005870,125 GLEAM STREET,40.7349,-73.3836,WEST BABYLON,SUFFOLK COUNTY,NY,11704,COVANTA ENERGY (100%),"85,520",C,"244,343.74","135,616.00"
2015,KENT COUNTY WASTE TO ENERGY FACILITY,1003387,950 MARKET AVE SW,42.9492,-85.6939,GRAND RAPIDS,KENT COUNTY,MI,49503,KENT COUNTY MICHIGAN DEPARTMENT OF PUBLIC WORKS (100%),"81,207",C,"207,415.05","106,769.00"
2015,"COVANTA MARION, INC",1001646,4850 BROOKLAKE ROAD NORTHEAST,45.04799,-122.9622,BROOKS,MARION COUNTY,OR,97305,COVANTA ENERGY (100%),"74,530",C,"181,881.88","90,288.00"
2015,Wheelabrator Lisbon Inc.,1004540,425 SOUTH BURNHAM HIGHWAY,41.569537,-72.04481,LISBON,NEW LONDON COUNTY,CT,6351,ENERGY CAPITOL PARTNERS LLC (100%),"71,301",C,"187,805.10","98,729.00"
2015,WHEELABRATOR CONCORD COMPANY LP,1006369,11 WHITNEY ROAD,43.2868,-71.5761,CONCORD (PENACOOK),MERRIMACK COUNTY,NH,3303,ENERGY CAPITOL PARTNERS LLC (100%),"69,792",C,"176,789.45","90,082.00"
2015,COVANTA WARREN ENERGY RESOURCE CO,1001869,218 MOUNT PISGAH ROAD,40.8205,-75.0114,OXFORD,WARREN COUNTY,NJ,7863,COVANTA ENERGY (100%),"67,310",C,"162,093.95","80,105.20"
2015,COVANTA LAKE II INC,1003242,3830 ROGERS INDUSTRIAL PARK ROAD,28.73974,-81.88944,OKAHUMPKA,LAKE COUNTY,FL,34762,COVANTA ENERGY (100%),"66,798",C,"170,324.09","87,622.80"
2015,WHEELABRATOR HUDSON FALLS LLC,1004968,93 RIVER STREET,43.305734,-73.591553,HUDSON FALLS,WASHINGTON COUNTY,NY,12839,ENERGY CAPITOL PARTNERS LLC (100%),"61,423",C,"146,678.33","74,799.00"
2015,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",1004279,,39.873864,-75.138677,WESTVILLE,GLOUCESTER COUNTY,NJ,8093,ENERGY CAPITOL PARTNERS LLC (100%),"60,536",C,"157,056.86","82,204.00"
2015,COMMERCE REFUSE TO ENERGY FACILITY,1003182,5926 SHEILA ST,33.9949,-118.1539,CITY OF COMMERCE,LOS ANGELES COUNTY,CA,90040,LOS ANGELES COUNTY SANITATION DISTRICTS (100%),"57,381",C,"125,113.66","60,687.90"
2015,WHEELABRATOR NORTH BROWARD,1004185,2600 NW 48TH ST,26.287222,-80.159722,POMPANO BEACH,BROWARD COUNTY,FL,33073,WASTE MANAGEMENT INC (100%),"54,505",C,"146,381.46","94,824.00"
2015,REGIONAL WASTE SYSTEMS INCORPORATED,1005673,64 BLUEBERRY RD,43.6557,-70.3341,PORTLAND,CUMBERLAND COUNTY,ME,4102,ECOMAINE (100%),"54,416",C,"141,071.43","73,847.00"
2015,OLMSTED WASTE-TO-ENERGY FACILITY,1005528,301 SILVER CREEK RD NE,44.026536,-92.4291,ROCHESTER,OLMSTED COUNTY,MN,55906,OLMSTED COUNTY (100%),"54,394",C,"117,750.21","54,116.00"
2015,Harford Waste-To-Energy Facility,1005922,1 MAGNOLIA ROAD,39.40448,-76.32004,JOPPA,HARFORD COUNTY,MD,21085,NORTHEAST MARYLAND WASTE DISPOSAL AUTHORITY (100%),"53,378",C,"113,540.17","62,022.60"
2015,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,1002277,4001 VETERANS MEMORIAL HIGHWAY,40.786445,-73.10577,RONKONKOMA,SUFFOLK COUNTY,NY,11779,ISLIP RESOURCE RECOVERY AGENCY (100%),"48,571",C,"135,840.66","75,091.90"
2015,DUTCHESS CO RESOURCE RECOVERY FACILITY,1003110,98 SAND DOCK RD,41.647458,-73.942631,POUGHKEEPSIE,DUTCHESS COUNTY,NY,12601,DUTCHESS COUNTY RESOURCE RECOVERY AGENCY (100%),"48,308",C,"109,480.44","53,196.00"
2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,1004618,6510 BAY LINE DRIVE,30.2656,-85.5214,PANAMA CITY,BAY COUNTY,FL,32404,BAY COUNTY (100%),"44,417",C,"112,820.05","58,539.50"
2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,1004475,2115 SOUTH JEFFERSON STREET,45.868611,-95.372163,ALEXANDRIA,DOUGLAS COUNTY,MN,56308,POPE/DOUGLAS JOINT SOLID WASTE MANAGEMENT BOARD (100%),"28,166",C,"65,599.58","31,381.20"
2015,OSWEGO CO ENERGY RECOVERY FAC,1006910,2801 STATE ROUTE 481,43.3492,-76.4256,Fulton,OSWEGO COUNTY,NY,13069,OSWEGO COUNTY (100%),"27,437",C,"63,791.43","31,233.70"
2015,COMMUNITY ECO PITTSFIELD LLC,1004797,500 HUBBARD AVENUE,42.468401,-73.194143,PITTSFIELD,BERKSHIRE COUNTY,MA,1201,COVANTA ENERGY (100%),"25,488",C,"68,804.59","36,635.50"
2015,COMMUNITY ECO SPRINGFIELD LLC,1004865,188 M ST,42.090524,-72.590858,AGAWAM,HAMPDEN COUNTY,MA,1001,COVANTA ENERGY (100%),"23,867",C,"105,867.88","72,131.40"
2015,COVANTA RESOURCE RECOVERY FACILITY,1005171,530 SOUTH CHERRY STREET,41.4401,-72.83471,WALLINGFORD,NEW HAVEN COUNTY,CT,6492,COVANTA ENERGY (100%),"6,008",C,"16,923.16","9,471.40"
2016,COVANTA ENERGY,1000293,2320 S HARDING ST,39.7337,-86.1888,INDIANAPOLIS,MARION COUNTY,IN,46221,COVANTA ENERGY (100%),"412,673",C,"701,194.96","325,427.00"
2016,Delaware Valley Resource Recovery Facility,1006038,10 HIGHLAND AVENUE,39.8275,-75.38728,CHESTER,DELAWARE COUNTY,PA,19013,COVANTA ENERGY (100%),"374,739",C,"965,611.54","498,116.50"
2016,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,1005710,141 CRANBERRY HIGHWAY ROUTE 28,41.8023,-70.7875,ROCHESTER,PLYMOUTH COUNTY,MA,2770,COVANTA ENERGY (100%),"358,377",C,"966,913.44","515,691.00"
2016,ESSEX COUNTY RESOURCE RECOVERY FACILITY,1004216,183 RAYMOND BLVD,40.7381,-74.1266,NEWARK,ESSEX COUNTY,NJ,7105,COVANTA ENERGY (100%),"350,684",C,"896,399.41","499,459.10"
2016,OGDEN MARTIN SYS OF FAIRFAX,1006177,9898 FURNACE ROAD,38.6954,-77.2407,LORTON,FAIRFAX COUNTY,VA,22079,COVANTA ENERGY (100%),"333,633",C,"993,071.76","475,173.00"
2016,Detroit Renewable Power LLC,1004125,5700 Russell,42.368645,-83.051749,Detroit,WAYNE COUNTY,MI,48211,DETROIT RENEWABLE RESOURCES LLC (75%); THERMAL VENTURES II LP (25%),"311,730",C,"820,290.44","439,427.00"
2016,DADE COUNTY RESOURCES RECOVERY,1009077,6990 NW 97 AVENUE,25.835883,-80.356201,MIAMI,MIAMI-DADE COUNTY,FL,33178,MIAMI-DADE COUNTY DEPARTMENT OF SOLID WASTE MANAGEMENT (100%),"306,183",C,"876,639.15","478,902.40"
2016,COVANTA HEMPSTEAD,1002398,600 MERCHANTS CONCOURSE,40.738356,-73.593495,WESTBURY,NASSAU COUNTY,NY,11590,COVANTA ENERGY (100%),"294,106",C,"973,541.07","624,972.00"
2016,WHEELABRATOR BALTIMORE LP,1004094,1801 OLD ANNAPOLIS ROAD,39.26994,-76.63041,BALTIMORE,BALTIMORE CITY,MD,21230,ENERGY CAPITOL PARTNERS LLC (100%),"290,412",C,"789,012.02","396,956.00"
